ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4	"ENSG00000156463.18"	"SH3RF2"	chr5	+	146055980	146056231	146055980	146056213	146059865	146060224	4	3,0	1,3	2,0	0,0	117	99	1	1.0	0.717,0.0	1.0,NA	-0.641
6	"ENSG00000133019.12"	"CHRM3"	chr1	+	239545640	239545753	239545640	239545749	239632223	239632286	6	0,0	1,1	1,1	2,2	103	99	0.141128190926	0.6996058675180329	0.0,0.0	0.325,0.325	-0.325
7	"ENSG00000133019.12"	"CHRM3"	chr1	+	239545640	239545753	239545640	239545749	239678185	239678288	7	1,0	2,0	1,0	1,3	103	99	1	1.0	0.325,NA	0.49,0.0	0.08
13	"ENSG00000135048.14"	"CEMIP2"	chr9	-	71730704	71730914	71730738	71730914	71730047	71730253	13	2,2	0,0	39,37	1,0	133	99	1	1.0	1.0,1.0	0.967,1.0	0.016
15	"ENSG00000165632.9"	"TAF3"	chr10	+	7824317	7824564	7824317	7824560	7963919	7965742	15	0,0	1,0	1,0	8,7	103	99	1	1.0	0.0,NA	0.107,0.0	-0.053
16	"ENSG00000067057.19"	"PFKP"	chr10	+	3109354	3109609	3109354	3109480	3112221	3112286	16	0,2	89,67	0,0	73,38	198	99	1	1.0	0.0,0.015	0.0,0.0	0.007
18	"ENSG00000181090.21"	"EHMT1"	chr9	+	137728348	137728593	137728348	137728529	137743370	137743528	18	0,1	2,7	1,0	0,2	163	99	1	1.0	0.0,0.08	1.0,0.0	-0.46
23	"ENSG00000107317.13"	"PTGDS"	chr9	+	136979222	136979401	136979222	136979299	136979945	136980062	23	2,0	1,2	5,2	11,7	198	99	0.234220185769	0.9659897585686539	0.5,0.0	0.185,0.125	0.095
24	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942045	136942466	136941536	136941684	24	12,10	61,58	3,5	31,9	198	99	0.889446386774	1.0	0.09,0.079	0.046,0.217	-0.047
25	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942099	136942466	136941536	136941684	25	32,23	2,2	8,9	0,0	198	99	0.0146816792234	0.14750193726442531	0.889,0.852	1.0,1.0	-0.129
26	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942466	136942099	136942466	136941536	136941684	26	85,74	2,2	38,14	0,0	153	99	0.562215717534	1.0	0.965,0.96	1.0,1.0	-0.038
29	"ENSG00000165689.17"	"ENTR1"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	29	61,40	2,1	16,21	0,0	126	99	0.509313874807	1.0	0.96,0.969	1.0,1.0	-0.036
33	"ENSG00000134644.16"	"PUM1"	chr1	-	30941921	30942123	30941997	30942123	30941150	30941272	33	0,2	10,8	3,2	12,10	175	99	0.0876651149344	0.5013712645394338	0.0,0.124	0.124,0.102	-0.051
34	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	34	6,6	11,12	10,7	11,11	105	99	0.404745640671	1.0	0.34,0.32	0.462,0.375	-0.088
36	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	36	38,39	1,1	48,27	1,0	194	99	0.361408141087	1.0	0.951,0.952	0.961,1.0	-0.029
37	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380	37	13,16	0,0	22,11	4,0	194	99	0.0162423606656	0.15590597148445348	1.0,1.0	0.737,1.0	0.131
39	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88843805	88843850	39	6,5	7,5	7,4	8,4	198	99	0.988438262557	1.0	0.3,0.333	0.304,0.333	-0.002
43	"ENSG00000148297.16"	"MED22"	chr9	-	133347921	133348117	133347941	133348117	133346539	133346700	43	9,8	2,0	1,3	1,0	119	99	0.830304541154	1.0	0.789,1.0	0.454,1.0	0.168
