status	loglr	df	p	cluster	p.adjust
Success	27.1598003178187	12	2.39592614881111e-07	chr1:clu_1_+	1.22260148556796e-05
Success	27.1127797159606	9	1.71030113806891e-08	chr1:clu_10_+	1.33270218550824e-06
Success	1.09836521817431	2	0.33341570033941	chr1:clu_100_+	0.50816956867988
Success	0.0285164763915304	1	0.811248472513479	chr1:clu_1000_+	0.895417740081103
Success	0.508113679963571	6	0.984989679314508	chr1:clu_1001_+	0.997554266902276
Success	0.354022611773757	1	0.400093515067206	chr1:clu_1002_+	0.573154259547132
Success	7.47156841966284	1	0.000110800370160699	chr1:clu_1003_+	0.00152477573615641
Success	7.21303107125186	3	0.00237900561469241	chr1:clu_1004_+	0.0155377725197617
Success	10.8354486008111	5	0.00060464112824179	chr1:clu_1005_+	0.00552744556036172
Success	6.63644603130797	4	0.0100165784318607	chr1:clu_1006_+	0.0444303626844485
Success	0.0013916562193117	1	0.957925436779409	chr1:clu_1007_+	0.985766615397939
Success	5.37617091373568	3	0.0131432817200404	chr1:clu_1008_+	0.0539156092451444
Success	2.71932282730995	2	0.0659193781183317	chr1:clu_1009_+	0.167143091439635
Success	1.00515833777365	2	0.365986680699767	chr1:clu_101_+	0.540201742730283
Success	5.79041315535142	3	0.00896610980821066	chr1:clu_1010_+	0.0409931360294112
Success	1.98595342445151	2	0.137249694501191	chr1:clu_1011_+	0.280929554357679
Success	1.23734025320937	1	0.115692949947823	chr1:clu_1012_+	0.249129453171529
Success	0.476205085369656	2	0.621136083260832	chr1:clu_1013_+	0.760523059567034
Success	0.0525099821561525	1	0.74588667484124	chr1:clu_1014_+	0.849824574892663
Success	0.850437303093599	1	0.192173637413292	chr1:clu_1015_+	0.351180251110584
Not enough valid samples	NA	NA	NA	chr1:clu_1016_+	NA
Not enough valid samples	NA	NA	NA	chr1:clu_1017_+	NA
Success	0.668763557634065	2	0.512341667259798	chr1:clu_1018_+	0.674035229548046
Success	0.261457933140946	1	0.469600499932217	chr1:clu_1019_+	0.636410856706814
Success	2.65744965541757	1	0.0211438156159895	chr1:clu_102_+	0.0759821614094508
Success	3.59168703633782	2	0.0275518102885744	chr1:clu_1020_+	0.0921465227042622
Success	0.644033670268755	1	0.256404420867333	chr1:clu_1021_+	0.427760211308792
Success	7.5816341341706	4	0.00437429558937942	chr1:clu_1022_+	0.0244563859798267
Success	1.58785529459192	1	0.0747406947211872	chr1:clu_1023_+	0.182467449475298
Success	3.26954386221769	2	0.0380237671969757	chr1:clu_1024_+	0.115184754215005
Success	2.13956799370862e-05	1	0.99478066697607	chr1:clu_1025_+	1
Success	0.416139985813885	1	0.361614078935361	chr1:clu_1026_+	0.536121688562433
Success	4.75214532041537	8	0.301554184326781	chr1:clu_1027_+	0.476472552482625
Success	1.41343653345348	3	0.419095216272799	chr1:clu_1028_+	0.58999795815035
Success	0.327116399506394	2	0.720999814119586	chr1:clu_1029_+	0.831603015132164
Success	5.63625697461111	4	0.0236661652202744	chr1:clu_103_+	0.0827327585870924
Success	0.181922364432921	1	0.546378686363812	chr1:clu_1030_+	0.701903624330149
Success	2.3706282611796	1	0.0294475559266146	chr1:clu_1031_+	0.0965260506830488
Success	0.951936635938409	1	0.167645416699442	chr1:clu_1032_+	0.321228177622946
