intron	logef	DMSO	CORIN	deltapsi
chr1:827775:829003:clu_1_+	0.379386797425223	0.849112453066969	0.90336662483566	0.0542541717686914
chr1:827849:829003:clu_1_+	-0.844350123899143	0.0924765050467709	0.0289379689963028	-0.0635385360504682
chr1:827853:829003:clu_1_+	0.464963326473919	0.0584110418862601	0.0676954061680369	0.00928436428177674
chr1:1045876:1045964:clu_10_+	0.212727762932827	0.45076193628097	0.444554440442769	-0.00620749583820079
chr1:1045876:1046397:clu_10_+	-0.459102236444027	0.00922932994219109	0.00464917428787575	-0.00458015565431535
chr1:1046265:1046397:clu_10_+	0.2463744735112	0.540008733776839	0.550796385269355	0.0107876514925161
chr1:15873136:15876202:clu_100_+	-0.359271737024062	0.38971370839556	0.350581751733863	-0.0391319566616972
chr1:15873136:15909321:clu_100_+	1.07800409626596	0.0347981254020934	0.13176511224653	0.0969669868444367
chr1:15874395:15876202:clu_100_+	-0.359365538190029	0.126125303587964	0.113450159653506	-0.012675143934458
chr1:15876678:15909321:clu_100_+	-0.359366821051874	0.449362862614382	0.404202976366101	-0.0451598862482813
chr1:67707712:67740776:clu_1000_-	1.28099043231309	0.0041703534315565	0.0132744289900968	0.00910407555854025
chr1:67707712:67752469:clu_1000_-	0.0648488403020842	0.00360283105756335	0.00339878193683421	-0.000204049120729132
chr1:67707712:67767727:clu_1000_-	0.0498529671375685	0.00633338238515326	0.00588575917801147	-0.000447623207141788
chr1:67707712:67777458:clu_1000_-	0.175392341113108	0.455050644940991	0.479454688950809	0.024404044009818
chr1:67707712:67833344:clu_1000_-	0.759632851107247	0.0025927728719978	0.00489987205254311	0.00230709918054531
chr1:67740876:67777458:clu_1000_-	0.903094939872703	0.0084350762627854	0.018399841105997	0.00996476484321156
chr1:67752605:67777458:clu_1000_-	0.423599046962177	0.00533564571823149	0.00720559127562782	0.00186994555739633
chr1:67767756:67777458:clu_1000_-	0.179871501101345	0.00731389245090381	0.00774072574059745	0.000426833289693641
chr1:67777507:67831819:clu_1000_-	-1.40552901983109	0.137532277057615	0.029819959283845	-0.10771231777377
chr1:67777507:67833344:clu_1000_-	0.379303553174287	0.325334400084679	0.42031543362566	0.0949810335409805
chr1:67830298:67831819:clu_1000_-	-1.40552901379144	0.0397416437402037	0.00861684421081052	-0.0311247995293932
chr1:67830298:67833344:clu_1000_-	-1.40552843946107	0.00455707999831918	0.000988073649168227	-0.00356900634915095
chr1:68098753:68137780:clu_1001_-	0.297783914090076	0.111080996727377	0.184797087205751	0.0737160904783745
chr1:68126335:68137780:clu_1001_-	-0.297783914090076	0.888919003272623	0.815202912794249	-0.0737160904783746
chr1:68159247:68193955:clu_1002_-	-0.323790180375484	0.412666391612454	0.42338406571969	0.0107176741072355
chr1:68159247:68232194:clu_1002_-	0.706401906032276	0.00443158599504913	0.0127380024547463	0.00830641645969714
chr1:68194227:68232194:clu_1002_-	-0.382611725656792	0.582902022392497	0.563877931825564	-0.0190240905669327
chr1:68481612:68482046:clu_1003_-	-0.580223163948642	0.261071601580686	0.121055544928804	-0.140016056651882
chr1:68481612:68483950:clu_1003_-	0.388291343625275	0.630744120448557	0.770368951233033	0.139624830784476
chr1:68482897:68483950:clu_1003_-	0.191931820323367	0.108184277970757	0.108575503838163	0.000391225867406364
chr1:68489608:68494430:clu_1004_-	0.26397415016773	0.382870615363636	0.424465897434059	0.041595282070423
chr1:68489608:68496952:clu_1004_-	-0.412218889797018	0.0799445645882116	0.0450726199335148	-0.0348719446546968
chr1:68494695:68496952:clu_1004_-	0.148244739629288	0.537184820048153	0.530461482632427	-0.00672333741572617
chr1:70262803:70270856:clu_1005_-	-0.479842011917708	0.131769876771148	0.0549359999916931	-0.0768338767794554
chr1:70262847:70270856:clu_1005_-	0.479842011917708	0.868230123228852	0.945064000008307	0.0768338767794554
chr1:71065137:71065678:clu_1006_-	-0.167680597604272	0.286176722800674	0.232024030434708	-0.0541526923659656
chr1:71065137:71066776:clu_1006_-	0.246357572414418	0.397652703472707	0.487772253808796	0.0901195503360896
chr1:71065752:71066776:clu_1006_-	-0.0786769748101465	0.31617057372662	0.280203715756496	-0.0359668579701239
chr1:74706994:74707103:clu_1007_-	-0.80377663797787	0.583459033555607	0.501786219478926	-0.0816728140766811
chr1:74706994:74710098:clu_1007_-	1.60755326792208	0.0160378084964338	0.15377320188116	0.137735393384726
chr1:74707204:74710098:clu_1007_-	-0.803776629944206	0.400503157947959	0.344440578639915	-0.0560625793080446
chr1:74724834:74730382:clu_1008_-	-0.110448195104258	0.228786153637186	0.188285059996816	-0.0405010936403698
chr1:74724834:74732956:clu_1008_-	0.222765440881118	0.545024832297708	0.625914852906341	0.0808900206086325
chr1:74730420:74732956:clu_1008_-	-0.11231724577686	0.226189014065106	0.185800087096844	-0.0403889269682628
chr1:77581888:77581979:clu_1009_-	0.000657072425168705	0.304277168773195	0.304555435010598	0.000278266237402625
chr1:77581891:77581979:clu_1009_-	-0.000657072425168705	0.695722831226805	0.695444564989402	-0.00027826623740268
chr1:15938006:15938718:clu_101_+	-0.0438953025838887	0.383711358516924	0.395789322128397	0.0120779636114727
chr1:15938006:15939296:clu_101_+	0.155332103927353	0.0340634359565783	0.0428816249625195	0.00881818900594115
